year,moth,day,phenomenon,weather_condition,min_temp,med_temp,max_temp,city
2021,6,29,Nessuno ,poco nuvoloso ,22 °C ,29 °C ,32 °C ,Piacenza
2021,6,30,Nessuno ,poco nuvoloso ,22 °C ,28 °C ,29 °C ,Piacenza
2021,7,1,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,30 °C ,Piacenza
2021,7,2,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,30 °C ,Piacenza
2021,7,3,Nessuno ,poco nuvoloso ,21 °C ,27 °C ,30 °C ,Piacenza
2021,7,4,Pioggia - Temporale  ,temporale e schiarite ,20 °C ,22 °C ,25 °C ,Piacenza
2021,7,5,Nessuno ,sereno ,19 °C ,25 °C ,29 °C ,Piacenza
2021,7,6,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,30 °C ,Piacenza
2021,7,7,Nessuno ,sole e caldo ,21 °C ,29 °C ,32 °C ,Piacenza
2021,7,8,Nessuno ,poco nuvoloso ,21 °C ,26 °C ,30 °C ,Piacenza
2021,7,9,Nessuno ,sole e caldo ,19 °C ,27 °C ,30 °C ,Piacenza
2021,7,10,Nessuno ,sole e caldo ,20 °C ,28 °C ,30 °C ,Piacenza
2021,7,11,Nessuno ,poco nuvoloso ,21 °C ,27 °C ,30 °C ,Piacenza
2021,7,12,Nessuno ,poco nuvoloso ,21 °C ,28 °C ,30 °C ,Piacenza
2021,7,13,Pioggia - Temporale  ,temporale e schiarite ,22 °C ,25 °C ,29 °C ,Piacenza
2021,7,14,Nessuno ,poco nuvoloso ,18 °C ,23 °C ,26 °C ,Piacenza
2021,7,15,Nessuno ,poco nuvoloso ,20 °C ,24 °C ,27 °C ,Piacenza
2021,7,16,Pioggia - Temporale  ,temporale e schiarite ,21 °C ,24 °C ,27 °C ,Piacenza
2021,7,17,Nessuno ,sole e caldo ,20 °C ,26 °C ,30 °C ,Piacenza
2021,7,18,Nessuno ,sole e caldo ,22 °C ,28 °C ,31 °C ,Piacenza
2021,7,19,Nessuno ,sole e caldo ,21 °C ,30 °C ,32 °C ,Piacenza
2021,7,20,Nessuno ,poco nuvoloso ,23 °C ,30 °C ,33 °C ,Piacenza
2021,7,21,Nessuno ,sole e caldo ,22 °C ,30 °C ,33 °C ,Piacenza
2021,7,22,Nessuno ,poco nuvoloso ,23 °C ,29 °C ,32 °C ,Piacenza
2021,7,23,Nessuno ,poco nuvoloso ,22 °C ,28 °C ,31 °C ,Piacenza
2021,7,24,Nessuno ,poco nuvoloso ,22 °C ,29 °C ,32 °C ,Piacenza
2021,7,25,Pioggia - Temporale  ,poco nuvoloso ,21 °C ,29 °C ,33 °C ,Piacenza
2021,7,26,Pioggia - Temporale  ,temporale e schiarite ,21 °C ,25 °C ,29 °C ,Piacenza
2021,7,27,Pioggia - Temporale  ,temporale e schiarite ,20 °C ,23 °C ,26 °C ,Piacenza
2021,7,28,Nessuno ,poco nuvoloso ,19 °C ,25 °C ,28 °C ,Piacenza
2021,7,29,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,30 °C ,Piacenza
2021,7,30,Pioggia - Temporale  ,sole e caldo ,22 °C ,27 °C ,30 °C ,Piacenza
2021,7,31,Nessuno ,poco nuvoloso ,21 °C ,28 °C ,30 °C ,Piacenza
2021,8,1,Pioggia - Temporale  ,temporale e schiarite ,21 °C ,25 °C ,28 °C ,Piacenza
2021,8,2,Pioggia - Temporale  ,temporale e schiarite ,18 °C ,23 °C ,27 °C ,Piacenza
2021,8,3,Nessuno ,poco nuvoloso ,17 °C ,25 °C ,27 °C ,Piacenza
2021,8,4,Pioggia  ,pioggia e schiarite ,20 °C ,23 °C ,24 °C ,Piacenza
2021,8,5,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,30 °C ,Piacenza
2021,8,6,Nessuno ,sereno ,18 °C ,26 °C ,30 °C ,Piacenza
2021,8,7,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,30 °C ,Piacenza
2021,8,8,Nessuno ,poco nuvoloso ,21 °C ,28 °C ,32 °C ,Piacenza
2021,8,9,Nessuno ,poco nuvoloso ,18 °C ,27 °C ,30 °C ,Piacenza
2021,8,10,Nessuno ,sole e caldo ,19 °C ,27 °C ,30 °C ,Piacenza
2021,8,11,Nessuno ,sole e caldo ,21 °C ,29 °C ,32 °C ,Piacenza
2021,8,12,Nessuno ,sole e caldo ,21 °C ,29 °C ,33 °C ,Piacenza
2021,8,13,Nessuno ,sole e caldo ,23 °C ,30 °C ,33 °C ,Piacenza
2021,8,14,Nessuno ,sole e caldo ,22 °C ,30 °C ,34 °C ,Piacenza
2021,8,15,Nessuno ,sole e caldo ,26 °C ,32 °C ,34 °C ,Piacenza
2021,8,16,Nessuno ,poco nuvoloso ,23 °C ,30 °C ,32 °C ,Piacenza
2021,8,17,Nessuno ,sole e caldo ,19 °C ,26 °C ,30 °C ,Piacenza
2021,8,18,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,29 °C ,Piacenza
2021,8,19,Nessuno ,sereno ,17 °C ,26 °C ,28 °C ,Piacenza
2021,8,20,Nessuno ,poco nuvoloso ,19 °C ,27 °C ,30 °C ,Piacenza
2021,8,21,Nessuno ,poco nuvoloso ,18 °C ,28 °C ,31 °C ,Piacenza
2021,8,22,Nessuno ,sole e caldo ,23 °C ,28 °C ,31 °C ,Piacenza
2021,8,23,Nessuno ,poco nuvoloso ,22 °C ,25 °C ,26 °C ,Piacenza
2021,8,24,Nessuno ,poco nuvoloso ,17 °C ,25 °C ,28 °C ,Piacenza
2021,8,25,Nessuno ,poco nuvoloso ,20 °C ,25 °C ,27 °C ,Piacenza
2021,8,26,Nessuno ,poco nuvoloso ,17 °C ,26 °C ,30 °C ,Piacenza
2021,8,27,Nessuno ,poco nuvoloso ,19 °C ,20 °C ,23 °C ,Piacenza
2021,8,28,Nessuno ,poco nuvoloso ,17 °C ,22 °C ,25 °C ,Piacenza
2021,8,29,Nessuno ,sereno ,17 °C ,23 °C ,26 °C ,Piacenza
2021,8,30,Pioggia - Temporale  ,temporale e schiarite ,15 °C ,22 °C ,27 °C ,Piacenza
2021,8,31,Nessuno ,poco nuvoloso ,15 °C ,22 °C ,26 °C ,Piacenza
2021,9,1,Nessuno ,poco nuvoloso ,18 °C ,25 °C ,28 °C ,Piacenza
2021,9,2,Nessuno ,sereno ,15 °C ,24 °C ,27 °C ,Piacenza
2021,9,3,Nessuno ,sereno ,21 °C ,24 °C ,27 °C ,Piacenza
2021,9,4,Nessuno ,poco nuvoloso ,14 °C ,22 °C ,26 °C ,Piacenza
2021,9,5,Nessuno ,sereno ,17 °C ,24 °C ,28 °C ,Piacenza
2021,9,6,Nessuno ,sereno ,17 °C ,24 °C ,28 °C ,Piacenza
2021,9,7,Nessuno ,sereno ,15 °C ,24 °C ,28 °C ,Piacenza
2021,9,8,Nessuno ,sereno ,15 °C ,24 °C ,28 °C ,Piacenza
2021,9,9,Nessuno ,sereno ,14 °C ,24 °C ,27 °C ,Piacenza
2021,9,10,Nessuno ,sereno ,15 °C ,23 °C ,28 °C ,Piacenza
2021,9,11,Pioggia  ,poco nuvoloso ,18 °C ,25 °C ,28 °C ,Piacenza
2021,9,12,Nessuno ,sereno ,16 °C ,24 °C ,28 °C ,Piacenza
2021,9,13,Nessuno ,poco nuvoloso ,16 °C ,24 °C ,29 °C ,Piacenza
2021,9,14,Nessuno ,sereno ,19 °C ,26 °C ,28 °C ,Piacenza
2021,9,15,Nessuno ,poco nuvoloso ,20 °C ,24 °C ,27 °C ,Piacenza
2021,9,16,Pioggia  ,pioggia e schiarite ,20 °C ,22 °C ,26 °C ,Piacenza
2021,9,17,Nessuno ,poco nuvoloso ,19 °C ,23 °C ,26 °C ,Piacenza
2021,9,18,Nessuno ,poco nuvoloso ,17 °C ,22 °C ,26 °C ,Piacenza
2021,9,19,Pioggia - Temporale  ,temporale e schiarite ,17 °C ,22 °C ,26 °C ,Piacenza
2021,9,20,Nessuno ,sereno ,13 °C ,22 °C ,25 °C ,Piacenza
2021,9,21,Nessuno ,poco nuvoloso ,16 °C ,20 °C ,23 °C ,Piacenza
2021,9,22,Nessuno ,poco nuvoloso ,12 °C ,20 °C ,24 °C ,Piacenza
2021,9,23,Nessuno ,poco nuvoloso ,17 °C ,21 °C ,24 °C ,Piacenza
2021,9,24,Nessuno ,sereno ,22 °C ,24 °C ,26 °C ,Piacenza
2021,9,25,Nessuno ,poco nuvoloso ,15 °C ,23 °C ,26 °C ,Piacenza
2021,9,26,Pioggia - Temporale  ,temporale e schiarite ,18 °C ,18 °C ,18 °C ,Piacenza
2021,9,27,Nessuno ,poco nuvoloso ,14 °C ,20 °C ,22 °C ,Piacenza
2021,9,28,Nessuno ,poco nuvoloso ,15 °C ,20 °C ,24 °C ,Piacenza
2021,9,29,Nessuno ,poco nuvoloso ,17 °C ,22 °C ,25 °C ,Piacenza
2021,9,30,Nessuno ,poco nuvoloso ,20 °C ,22 °C ,23 °C ,Piacenza
2021,10,1,Nessuno ,sereno ,13 °C ,19 °C ,23 °C ,Piacenza
2021,10,2,Nessuno ,poco nuvoloso ,13 °C ,18 °C ,20 °C ,Piacenza
2021,10,3,Nessuno ,nubi sparse ,15 °C ,18 °C ,21 °C ,Piacenza
2021,10,4,Pioggia  ,pioggia debole ,15 °C ,19 °C ,20 °C ,Piacenza
2021,10,5,Nessuno ,nubi sparse ,16 °C ,18 °C ,21 °C ,Piacenza
2021,10,6,Pioggia - Nebbia  ,pioggia e schiarite ,13 °C ,14 °C ,15 °C ,Piacenza
2021,10,7,Nessuno ,poco nuvoloso ,12 °C ,15 °C ,18 °C ,Piacenza
2021,10,8,Nessuno ,poco nuvoloso ,15 °C ,17 °C ,18 °C ,Piacenza
2021,10,9,Nessuno ,nubi sparse ,13 °C ,15 °C ,18 °C ,Piacenza
2021,10,10,Nessuno ,poco nuvoloso ,9 °C ,14 °C ,17 °C ,Piacenza
2021,10,11,Nessuno ,sereno ,7 °C ,15 °C ,19 °C ,Piacenza
2021,10,13,Nessuno ,sereno ,8 °C ,15 °C ,20 °C ,Piacenza
2021,10,14,Nessuno ,sereno ,5 °C ,11 °C ,16 °C ,Piacenza
2021,10,15,Nessuno ,sereno ,4 °C ,13 °C ,16 °C ,Piacenza
2021,10,16,Nessuno ,sereno ,5 °C ,14 °C ,18 °C ,Piacenza
2021,10,17,Nessuno ,sereno ,7 °C ,12 °C ,17 °C ,Piacenza
2021,10,18,Nessuno ,sereno ,7 °C ,14 °C ,18 °C ,Piacenza
2021,10,19,Nessuno ,sereno ,9 °C ,15 °C ,17 °C ,Piacenza
2021,10,20,Nessuno ,nubi sparse ,10 °C ,15 °C ,17 °C ,Piacenza
2021,10,21,Nessuno ,poco nuvoloso ,14 °C ,15 °C ,16 °C ,Piacenza
2021,10,22,Nessuno ,poco nuvoloso ,11 °C ,15 °C ,19 °C ,Piacenza
2021,10,23,Nessuno ,nubi sparse ,11 °C ,13 °C ,15 °C ,Piacenza
2021,10,24,Nessuno ,poco nuvoloso ,12 °C ,14 °C ,16 °C ,Piacenza
2021,10,25,Nessuno ,sereno ,8 °C ,12 °C ,14 °C ,Piacenza
2021,10,26,Nessuno ,poco nuvoloso ,5 °C ,10 °C ,13 °C ,Piacenza
2021,10,27,Nessuno ,sereno ,7 °C ,14 °C ,17 °C ,Piacenza
2021,10,28,Nessuno ,sereno ,5 °C ,12 °C ,17 °C ,Piacenza
2021,10,29,Nessuno ,sereno ,8 °C ,13 °C ,15 °C ,Piacenza
2021,10,30,Pioggia  ,pioggia e schiarite ,7 °C ,11 °C ,12 °C ,Piacenza
2021,10,31,Nebbia  ,nebbia al mattino ,10 °C ,12 °C ,13 °C ,Piacenza
2021,11,1,Pioggia  ,pioggia e schiarite ,11 °C ,11 °C ,11 °C ,Piacenza
2021,11,2,Nebbia  ,nebbia al mattino ,5 °C ,10 °C ,14 °C ,Piacenza
2021,11,3,Pioggia  ,pioggia e schiarite ,9 °C ,10 °C ,11 °C ,Piacenza
2021,11,4,Nessuno ,poco nuvoloso ,10 °C ,10 °C ,10 °C ,Piacenza
2021,11,5,Nessuno ,sereno ,5 °C ,10 °C ,12 °C ,Piacenza
2021,11,6,Nessuno ,poco nuvoloso ,5 °C ,10 °C ,13 °C ,Piacenza
2021,11,7,Nessuno ,poco nuvoloso ,7 °C ,9 °C ,11 °C ,Piacenza
2021,11,8,Pioggia  ,pioggia e schiarite ,8 °C ,9 °C ,10 °C ,Piacenza
2021,11,9,Pioggia - Nebbia  ,pioggia debole ,7 °C ,9 °C ,12 °C ,Piacenza
2021,11,10,Nessuno ,coperto ,10 °C ,11 °C ,12 °C ,Piacenza
2021,11,11,Nessuno ,poco nuvoloso ,10 °C ,12 °C ,13 °C ,Piacenza
2021,11,12,Nessuno ,poco nuvoloso ,7 °C ,11 °C ,14 °C ,Piacenza
2021,11,13,Pioggia - Nebbia  ,pioggia debole ,6 °C ,10 °C ,11 °C ,Piacenza
2021,11,14,Pioggia  ,pioggia e schiarite ,11 °C ,12 °C ,12 °C ,Piacenza
2021,11,15,Pioggia  ,pioggia e schiarite ,10 °C ,11 °C ,11 °C ,Piacenza
2021,11,16,Pioggia  ,pioggia e schiarite ,7 °C ,10 °C ,11 °C ,Piacenza
2021,11,17,Nessuno ,coperto ,10 °C ,11 °C ,12 °C ,Piacenza
2021,11,18,Nessuno ,poco nuvoloso ,10 °C ,11 °C ,11 °C ,Piacenza
2021,11,19,Nessuno ,nubi sparse ,8 °C ,9 °C ,10 °C ,Piacenza
2021,11,21,Nebbia  ,nebbia ,6 °C ,7 °C ,7 °C ,Piacenza
2021,11,22,Pioggia  ,pioggia debole ,7 °C ,8 °C ,9 °C ,Piacenza
2021,11,23,Nessuno ,poco nuvoloso ,9 °C ,10 °C ,12 °C ,Piacenza
2021,11,24,Nessuno ,sereno ,3 °C ,6 °C ,11 °C ,Piacenza
2021,11,25,Pioggia  ,pioggia debole ,4 °C ,5 °C ,5 °C ,Piacenza
2021,11,26,Nessuno ,poco nuvoloso ,6 °C ,8 °C ,11 °C ,Piacenza
2021,11,27,Nebbia  ,nebbia al mattino ,4 °C ,6 °C ,8 °C ,Piacenza
2021,11,28,Pioggia  ,pioggia e schiarite ,4 °C ,6 °C ,8 °C ,Piacenza
2021,11,29,Nessuno ,sereno ,0 °C ,6 °C ,9 °C ,Piacenza
2021,11,30,Nessuno ,sereno ,1 °C ,7 °C ,10 °C ,Piacenza
2021,12,1,Nessuno ,nubi sparse ,1 °C ,5 °C ,7 °C ,Piacenza
2021,12,2,Nessuno ,nubi sparse ,5 °C ,5 °C ,6 °C ,Piacenza
2021,12,3,Nessuno ,poco nuvoloso ,3 °C ,5 °C ,9 °C ,Piacenza
2021,12,4,Nessuno ,coperto ,0 °C ,3 °C ,5 °C ,Piacenza
2021,12,5,Nessuno ,sereno ,2 °C ,5 °C ,7 °C ,Piacenza
2021,12,6,Nessuno ,poco nuvoloso ,-1 °C ,2 °C ,7 °C ,Piacenza
2021,12,7,Nessuno ,sereno ,-1 °C ,1 °C ,6 °C ,Piacenza
2021,12,8,Neve - Nebbia  ,neve e schiarite ,1 °C ,1 °C ,2 °C ,Piacenza
2021,12,9,Pioggia  ,pioggia e schiarite ,1 °C ,2 °C ,3 °C ,Piacenza
2021,12,10,Pioggia - Neve  ,neve e schiarite ,-3 °C ,-1 °C ,0 °C ,Piacenza
2021,12,11,Nessuno ,sereno ,-2 °C ,2 °C ,4 °C ,Piacenza
2021,12,12,Nessuno ,sereno ,-3 °C ,1 °C ,5 °C ,Piacenza
2021,12,13,Nessuno ,sereno ,2 °C ,4 °C ,6 °C ,Piacenza
2021,12,14,Nessuno ,sereno ,-1 °C ,4 °C ,7 °C ,Piacenza
2021,12,15,Nessuno ,sereno ,-1 °C ,2 °C ,5 °C ,Piacenza
2021,12,16,Nessuno ,sereno ,-1 °C ,3 °C ,5 °C ,Piacenza
2021,12,17,Nebbia  ,nebbia al mattino ,0 °C ,3 °C ,4 °C ,Piacenza
2021,12,18,Nebbia  ,nebbia ,-3 °C ,-1 °C ,1 °C ,Piacenza
2021,12,19,Nebbia  ,poco nuvoloso ,-3 °C ,2 °C ,5 °C ,Piacenza
2021,12,20,Nebbia  ,nebbia al mattino ,-2 °C ,2 °C ,6 °C ,Piacenza
2021,12,21,Nessuno ,coperto ,1 °C ,4 °C ,5 °C ,Piacenza
2021,12,22,Nebbia  ,nebbia al mattino ,0 °C ,1 °C ,3 °C ,Piacenza
2021,12,23,Nebbia  ,nebbia al mattino ,1 °C ,2 °C ,3 °C ,Piacenza
2021,12,24,Nessuno ,coperto ,3 °C ,4 °C ,5 °C ,Piacenza
2021,12,25,Pioggia  ,pioggia e schiarite ,4 °C ,4 °C ,5 °C ,Piacenza
2021,12,26,Nessuno ,nubi sparse ,3 °C ,4 °C ,6 °C ,Piacenza
2021,12,27,Pioggia - Nebbia  ,pioggia debole ,5 °C ,6 °C ,6 °C ,Piacenza
2021,12,28,Nebbia  ,nebbia ,5 °C ,6 °C ,7 °C ,Piacenza
2021,12,29,Nebbia  ,nebbia ,1 °C ,3 °C ,5 °C ,Piacenza
2021,12,30,Nebbia  ,nebbia ,2 °C ,3 °C ,4 °C ,Piacenza
2021,12,31,Nebbia  ,nebbia ,0 °C ,3 °C ,6 °C ,Piacenza
2022,1,1,Nebbia  ,nebbia al mattino ,0 °C ,3 °C ,5 °C ,Piacenza
2022,1,2,Nebbia  ,nebbia al mattino ,0 °C ,4 °C ,5 °C ,Piacenza
2022,1,3,Nebbia  ,nebbia ,0 °C ,3 °C ,4 °C ,Piacenza
2022,1,4,Nessuno ,nubi sparse ,5 °C ,6 °C ,7 °C ,Piacenza
2022,1,5,Pioggia  ,pioggia e schiarite ,6 °C ,6 °C ,6 °C ,Piacenza
2022,1,6,Nessuno ,poco nuvoloso ,3 °C ,5 °C ,7 °C ,Piacenza
2022,1,7,Nebbia  ,nebbia al mattino ,0 °C ,1 °C ,3 °C ,Piacenza
2022,1,8,Nebbia  ,nebbia al mattino ,-2 °C ,1 °C ,2 °C ,Piacenza
2022,1,9,Pioggia - Nebbia  ,pioggia e schiarite ,-1 °C ,1 °C ,4 °C ,Piacenza
2022,1,10,Nessuno ,sereno ,-3 °C ,1 °C ,4 °C ,Piacenza
2022,1,11,Nessuno ,sereno ,-2 °C ,2 °C ,8 °C ,Piacenza
2022,1,12,Nessuno ,sereno ,-2 °C ,2 °C ,6 °C ,Piacenza
2022,1,13,Nessuno ,sereno ,-4 °C ,1 °C ,5 °C ,Piacenza
2022,1,14,Nessuno ,sereno ,0 °C ,5 °C ,10 °C ,Piacenza
2022,1,15,Nessuno ,sereno ,-1 °C ,6 °C ,12 °C ,Piacenza
2022,1,16,Nessuno ,sereno ,4 °C ,7 °C ,9 °C ,Piacenza
2022,1,17,Nessuno ,sereno ,0 °C ,5 °C ,10 °C ,Piacenza
2022,1,18,Nessuno ,sereno ,0 °C ,5 °C ,8 °C ,Piacenza
2022,1,19,Nessuno ,nubi sparse ,3 °C ,5 °C ,8 °C ,Piacenza
2022,1,20,Pioggia  ,pioggia e schiarite ,3 °C ,5 °C ,8 °C ,Piacenza
2022,1,21,Nessuno ,poco nuvoloso ,-2 °C ,2 °C ,5 °C ,Piacenza
2022,1,22,Nessuno ,poco nuvoloso ,-1 °C ,1 °C ,5 °C ,Piacenza
2022,1,23,Nessuno ,sereno ,-2 °C ,1 °C ,4 °C ,Piacenza
2022,1,24,Nebbia  ,nebbia al mattino ,-3 °C ,0 °C ,2 °C ,Piacenza
2022,1,25,Nebbia  ,nebbia al mattino ,1 °C ,3 °C ,4 °C ,Piacenza
2022,1,26,Nessuno ,coperto ,0 °C ,3 °C ,5 °C ,Piacenza
2022,1,27,Nebbia  ,nebbia al mattino ,2 °C ,3 °C ,3 °C ,Piacenza
2022,1,28,Nebbia  ,nebbia al mattino ,0 °C ,3 °C ,11 °C ,Piacenza
2022,1,29,Nessuno ,sereno ,-3 °C ,4 °C ,9 °C ,Piacenza
2022,1,30,Nessuno ,sereno ,-1 °C ,5 °C ,11 °C ,Piacenza
2022,1,31,Nessuno ,sereno ,-1 °C ,4 °C ,8 °C ,Piacenza
2022,2,1,Nessuno ,sereno ,6 °C ,10 °C ,13 °C ,Piacenza
2022,2,2,Nessuno ,sereno ,9 °C ,14 °C ,17 °C ,Piacenza
2022,2,3,Nessuno ,sereno ,2 °C ,7 °C ,11 °C ,Piacenza
2022,2,4,Nessuno ,coperto ,5 °C ,7 °C ,8 °C ,Piacenza
2022,2,5,Nessuno ,coperto ,5 °C ,7 °C ,8 °C ,Piacenza
2022,2,6,Nebbia  ,nebbia ,1 °C ,4 °C ,6 °C ,Piacenza
2022,2,7,Nebbia  ,poco nuvoloso ,3 °C ,10 °C ,13 °C ,Piacenza
2022,2,8,Nessuno ,sereno ,-3 °C ,7 °C ,13 °C ,Piacenza
2022,2,9,Nessuno ,sereno ,2 °C ,8 °C ,13 °C ,Piacenza
2022,2,10,Nessuno ,poco nuvoloso ,3 °C ,9 °C ,12 °C ,Piacenza
2022,2,11,Nessuno ,poco nuvoloso ,6 °C ,9 °C ,12 °C ,Piacenza
2022,2,12,Nessuno ,poco nuvoloso ,4 °C ,8 °C ,11 °C ,Piacenza
2022,2,13,Nessuno ,sereno ,-2 °C ,4 °C ,9 °C ,Piacenza
2022,2,14,Pioggia  ,pioggia debole ,3 °C ,5 °C ,6 °C ,Piacenza
2022,2,15,Pioggia - Neve  ,pioggia mista a neve ,1 °C ,2 °C ,4 °C ,Piacenza
2022,2,16,Nebbia  ,nebbia al mattino ,-1 °C ,2 °C ,5 °C ,Piacenza
2022,2,17,Nessuno ,sereno ,1 °C ,9 °C ,12 °C ,Piacenza
2022,2,18,Nebbia  ,nebbia al mattino ,0 °C ,6 °C ,9 °C ,Piacenza
2022,2,19,Nessuno ,nubi sparse ,7 °C ,9 °C ,11 °C ,Piacenza
2022,2,20,Nebbia  ,nebbia al mattino ,7 °C ,10 °C ,12 °C ,Piacenza
2022,2,21,Nessuno ,poco nuvoloso ,5 °C ,11 °C ,15 °C ,Piacenza
2022,2,22,Nessuno ,sereno ,9 °C ,14 °C ,17 °C ,Piacenza
2022,2,23,Nessuno ,sereno ,1 °C ,11 °C ,15 °C ,Piacenza
2022,2,24,Nessuno ,sereno ,1 °C ,9 °C ,12 °C ,Piacenza
2022,2,25,Nessuno ,sereno ,2 °C ,11 °C ,15 °C ,Piacenza
2022,2,26,Nessuno ,sereno ,0 °C ,8 °C ,13 °C ,Piacenza
2022,2,27,Nessuno ,poco nuvoloso ,-1 °C ,7 °C ,11 °C ,Piacenza
2022,2,28,Nessuno ,sereno ,-1 °C ,7 °C ,12 °C ,Piacenza
2022,3,1,Nessuno ,sereno ,1 °C ,7 °C ,9 °C ,Piacenza
2022,3,2,Nessuno ,sereno ,-1 °C ,7 °C ,11 °C ,Piacenza
2022,3,3,Nessuno ,sereno ,2 °C ,10 °C ,13 °C ,Piacenza
2022,3,4,Nessuno ,poco nuvoloso ,2 °C ,8 °C ,12 °C ,Piacenza
2022,3,5,Nessuno ,poco nuvoloso ,-2 °C ,7 °C ,9 °C ,Piacenza
2022,3,6,Nessuno ,poco nuvoloso ,-3 °C ,5 °C ,9 °C ,Piacenza
2022,3,7,Nessuno ,sereno ,-3 °C ,6 °C ,10 °C ,Piacenza
2022,3,8,Nessuno ,poco nuvoloso ,-4 °C ,5 °C ,9 °C ,Piacenza
2022,3,9,Nessuno ,sereno ,-2 °C ,7 °C ,12 °C ,Piacenza
2022,3,10,Nessuno ,sereno ,8 °C ,12 °C ,13 °C ,Piacenza
2022,3,11,Nessuno ,poco nuvoloso ,4 °C ,8 °C ,11 °C ,Piacenza
2022,3,12,Nessuno ,sereno ,-3 °C ,6 °C ,9 °C ,Piacenza
2022,3,13,Nessuno ,sereno ,-2 °C ,6 °C ,10 °C ,Piacenza
2022,3,14,Nessuno ,coperto ,5 °C ,9 °C ,11 °C ,Piacenza
2022,3,15,Nessuno ,sereno ,5 °C ,10 °C ,13 °C ,Piacenza
2022,3,16,Nessuno ,nubi sparse ,9 °C ,12 °C ,14 °C ,Piacenza
2022,3,17,Nessuno ,coperto ,9 °C ,10 °C ,12 °C ,Piacenza
2022,3,18,Nessuno ,sereno ,5 °C ,11 °C ,13 °C ,Piacenza
2022,3,19,Nessuno ,sereno ,1 °C ,9 °C ,13 °C ,Piacenza
2022,3,20,Nessuno ,sereno ,-1 °C ,8 °C ,13 °C ,Piacenza
2020,1,2,Nebbia  ,nebbia al mattino ,0 °C ,5 °C ,13 °C ,Pisa
2020,1,3,Pioggia  ,pioggia debole ,3 °C ,7 °C ,9 °C ,Pisa
2020,1,4,Nebbia  ,nebbia al mattino ,4 °C ,8 °C ,14 °C ,Pisa
2020,1,5,Nebbia  ,nebbia al mattino ,3 °C ,6 °C ,13 °C ,Pisa
2020,1,6,Nessuno ,sereno ,1 °C ,6 °C ,12 °C ,Pisa
2020,1,7,Nessuno ,poco nuvoloso ,-1 °C ,3 °C ,8 °C ,Pisa
2020,1,8,Nessuno ,sereno ,0 °C ,5 °C ,14 °C ,Pisa
2020,1,9,Nebbia  ,poco nuvoloso ,-1 °C ,5 °C ,14 °C ,Pisa
2020,1,10,Pioggia  ,poco nuvoloso ,1 °C ,7 °C ,12 °C ,Pisa
2020,1,11,Nebbia  ,poco nuvoloso ,5 °C ,8 °C ,14 °C ,Pisa
2020,1,12,Nessuno ,sereno ,3 °C ,8 °C ,14 °C ,Pisa
2020,1,13,Nessuno ,sereno ,0 °C ,5 °C ,12 °C ,Pisa
2020,1,14,Pioggia  ,pioggia e schiarite ,2 °C ,6 °C ,9 °C ,Pisa
2020,1,15,Pioggia  ,pioggia e schiarite ,7 °C ,9 °C ,14 °C ,Pisa
2020,1,16,Nebbia  ,nebbia al mattino ,3 °C ,8 °C ,12 °C ,Pisa
2020,1,17,Pioggia - Nebbia  ,pioggia debole ,2 °C ,7 °C ,11 °C ,Pisa
2020,1,18,Pioggia  ,pioggia e schiarite ,5 °C ,9 °C ,11 °C ,Pisa
2020,1,19,Nessuno ,poco nuvoloso ,2 °C ,7 °C ,12 °C ,Pisa
2020,1,20,Nessuno ,sereno ,8 °C ,10 °C ,11 °C ,Pisa
2020,1,21,Nessuno ,sereno ,5 °C ,7 °C ,11 °C ,Pisa
2020,1,22,Nessuno ,poco nuvoloso ,5 °C ,8 °C ,14 °C ,Pisa
2020,1,23,Nessuno ,sereno ,2 °C ,8 °C ,16 °C ,Pisa
2020,1,24,Pioggia  ,pioggia e schiarite ,3 °C ,8 °C ,12 °C ,Pisa
2020,1,25,Pioggia  ,pioggia e schiarite ,10 °C ,11 °C ,14 °C ,Pisa
2020,1,26,Nebbia  ,nebbia al mattino ,5 °C ,9 °C ,14 °C ,Pisa
2020,1,27,Pioggia - Nebbia  ,pioggia debole ,5 °C ,8 °C ,11 °C ,Pisa
2020,1,28,Pioggia  ,pioggia e schiarite ,9 °C ,13 °C ,15 °C ,Pisa
2020,1,29,Nessuno ,poco nuvoloso ,8 °C ,12 °C ,14 °C ,Pisa
2020,1,30,Pioggia  ,pioggia e schiarite ,6 °C ,10 °C ,15 °C ,Pisa
2020,1,31,Pioggia  ,pioggia e schiarite ,10 °C ,11 °C ,12 °C ,Pisa
2020,2,1,Pioggia  ,pioggia e schiarite ,12 °C ,13 °C ,14 °C ,Pisa
2020,2,2,Nebbia  ,nubi sparse ,11 °C ,13 °C ,15 °C ,Pisa
2020,2,3,Pioggia - Nebbia  ,nebbia al mattino ,9 °C ,13 °C ,17 °C ,Pisa
2020,2,4,Nebbia  ,nebbia al mattino ,8 °C ,12 °C ,17 °C ,Pisa
2020,2,5,Nessuno ,poco nuvoloso ,3 °C ,10 °C ,15 °C ,Pisa
